global_idx,sentence,verb,recipient,rec.pron,theme,theme.pron,verb_lemma,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,loose-balanced_ratio,loose-default_ratio,removed_ratio,conti
9567,"That's why you follow him around, you want him to give you a blow job.",give,you,p,a blow job,n,give,VB,12,him,PRP,PRON,13,NN,NOUN,14,,,18,dative,alternating,"That's why you follow him around, you want him to give a blow job to you.",0.114386797,-0.01948642731,0.08850955963,0.2103185654,0.0995154380798339,1
19716,Can you give me the same way?,give,me,p,the same way,n,give,VB,2,you,PRP,PRON,3,NN,NOUN,4,,,8,dative,alternating,Can you give the same way to me?,0.2307012081,-0.1391894817,-0.1242785454,0.4645161629,0.9495372772216796,1
4127,`` Dost thou not remember the day when I gave thee thy new shoes? '',gave,thee,p,thy new shoes,n,give,VBD,10,i,PRP,PRON,11,NNS,NOUN,12,,,17,dative,alternating,`` Dost thou not remember the day when I gave thy new shoes to thee? '',0.284532547,-0.1099936962,-0.05220270157,0.319609642,0.3648982048034668,1
19505,"Sage, they gave me this gift.",gave,me,p,this gift,n,give,VBD,3,they,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,"Sage, they gave this gift to me.",-0.1982102394,-0.09221029282,-0.1349611282,-0.1715497971,-0.1484465599060058,1
15568,Can you tell me that?,tell,me,p,that,i,tell,VB,2,you,PRP,PRON,3,DT,PRON,4,,,6,dative,alternating,Can you tell that to me?,0.1012084484,-0.5580203533,-0.4355652332,-0.2121257782,0.6596438884735107,1
12976,"- Can I get you anything, Mr Rainier?",get,you,p,anything,n,get,VB,3,i,PRP,PRON,4,NN,PRON,5,,,10,dative,benefactive_alternating,"- Can I get anything for you, Mr Rainier?",-0.274207592,-0.1548612118,-0.4038705826,-0.06234288216,-0.6490881443023682,1
7731,"But when he took out a frying-pan from behind his stall, and said to the Twins, who were standing right in front of him, ""Now, I'll be after making you a bit of an omelet without any cooking, "" their eyes were fairly popping out of their heads with surprise.",making,you,p,a bit of an omelet without any cooking,n,make,VBG,34,,PRP,PRON,35,NN,NOUN,36,,,58,dative,do_only/benefactive_alternating,"But when he took out a frying-pan from behind his stall, and said to the Twins, who were standing right in front of him, ""Now, I'll be after making a bit of an omelet without any cooking for you, "" their eyes were fairly popping out of their heads with surprise.",0.01346373558,-0.01323866844,-0.06027674675,0.03167772293,-0.0478730201721191,1
9071,"She thought of throwing herself on the mercy of Waddington, telling him everything and beseeching him to help her to get back to Tching-Yen.",telling,him,p,everything,n,tell,VBG,11,,PRP,PRON,12,NN,PRON,13,,,26,dative,alternating,"She thought of throwing herself on the mercy of Waddington, telling everything to him and beseeching him to help her to get back to Tching-Yen.",0.04894089699,0.0614130497,0.03217053413,0.1167440414,0.0321841239929199,1
3591,"But she was not altogether easy to bring up, and gave her parents much trouble and anxiety, for all summer she insisted on spending in the cellar, and in the winter she would sleep outside in the snow, and the colder it was the happier she seemed to be.",gave,her parents,n,much trouble and anxiety,n,give,VBD,11,,NNS,NOUN,12,NN,NOUN,14,,,54,dative,alternating,"But she was not altogether easy to bring up, and gave much trouble and anxiety to her parents, for all summer she insisted on spending in the cellar, and in the winter she would sleep outside in the snow, and the colder it was the happier she seemed to be.",0.02280569077,-0.1325752735,-0.1171751022,-0.08061170578,-0.0624468326568603,1
12340,"Hey, I can offer you. 9 financing.",offer,you,p,. 9 financing,n,offer,VB,4,i,PRP,PRON,5,NN,NOUN,6,,,10,dative,alternating,"Hey, I can offer. 9 financing to you.",0.06483030319,-0.4586353302,-0.1086277962,0.1806302071,0.2939586639404297,1
2278,Because you might they might say before you can do anything you've gotta give them this fourteen days notice.,give,them,p,this fourteen days notice,n,give,VB,15,,PRP,PRON,16,NN,NOUN,17,,,22,dative,alternating,Because you might they might say before you can do anything you've gotta give this fourteen days notice to them.,0.2230041027,-0.1322655678,-0.1082201004,0.002555847168,0.0546746253967285,1
20690,The Society taught her the English language and how to live in the United States.,taught,her,p,the english language and how to live in the united states,n,teach,VBD,2,the society,PRP,PRON,3,NN,NOUN,4,,,16,dative,alternating,The Society taught the english language and how to live in the united states to her.,0.8903040886,0.3580796719,0.376458168,0.6498987675,0.2981142997741699,1
18762,unleash him from this great web of lies... grant him death!,grant,him,p,death,n,grant,VB,11,,PRP,PRON,12,NN,NOUN,13,,,15,dative,alternating,unleash him from this great web of lies... grant death to him!,0.032102108,-0.2018303871,-0.01447916031,0.1772737503,-0.0912714004516601,1
12707,Other people have given me presents,given,me,p,presents,n,give,VBN,3,other people,PRP,PRON,4,NNS,NOUN,5,,,6,dative,alternating,Other people have given presents to me,-0.6223111153,-0.3641195297,-0.5374193192,0.09707164764,-0.7471480369567871,1
1635,"Before the easter holidays you gave, I gave you this kind list and I don't know if you did or it not because I wasn't here last week.",gave,you,p,this kind list,n,give,VBD,8,i,PRP,PRON,9,NN,NOUN,10,,,32,dative,alternating,"Before the easter holidays you gave, I gave this kind list to you and I don't know if you did or it not because I wasn't here last week.",0.006103038788,-0.03445386887,-0.1094298363,-0.007591962814,0.0595245361328125,1
13295,The army gave soldiers injections the CIA had acquired from A. I. M.,gave,soldiers,n,injections the cia had acquired from a. i. m.,n,give,VBD,2,the army,NNS,NOUN,3,NNS,NOUN,4,,,13,dative,alternating,The army gave injections the cia had acquired from a. i. m. to soldiers,0.1905217171,0.06894731522,0.1249742508,0.2759399414,-0.0350847244262695,1
9949,"Go, I'll give you 100, 000 won in addition to the letter of commendation.",give,you,p,"100 , 000 won",n,give,VB,4,i,PRP,PRON,5,NN,NOUN,6,,,18,dative,alternating,"Go, I'll give 100, 000 won to you in addition to the letter of commendation.",0.3165831566,-0.01586174965,0.04584407806,0.1678009033,-0.0320446491241455,1
18827,I want to give you the whole gamut of racial...,give,you,p,the whole gamut of racial .,n,give,VB,3,,PRP,PRON,4,NN,NOUN,5,,,13,dative,alternating,I want to give the whole gamut of racial. to you..,0.8271989822,0.2729377747,0.0768737793,1.099838734,-0.0110368728637695,1
678,shall i get you a band aid and blankie?,get,you,p,a band aid and blankie,n,get,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,10,dative,benefactive_alternating,shall i get a band aid and blankie for you?,-0.06097364426,-0.4317500591,-0.4162540436,-0.1817564964,-0.9902653694152832,1
19797,"So give me a call and, yeah.",give,me,p,a call,n,give,VB,1,,PRP,PRON,2,NN,NOUN,3,,,9,dative,alternating,"So give a call to me and, yeah.",0.6791670322,-0.179833889,0.02341389656,0.952095747,0.0043296813964843,1
10667,I made them starve for three days and gave them the solution.,gave,them,p,the solution,n,give,VBD,8,,PRP,PRON,9,NN,NOUN,10,,,13,dative,alternating,I made them starve for three days and gave the solution to them.,0.1228532791,-0.1393260956,-0.296892643,0.1434063911,-0.0521254539489746,1
14923,"Oh, I'll tell you what, JP.",tell,you,p,what,n,tell,VB,4,i,PRP,PRON,5,WP,PRON,6,,,10,dative,alternating,"Oh, I'll tell what to you, JP.",0.9623737335,0.1870167255,0.5347533226,0.9837584496,1.36087965965271,1
24007,"The New Orleans Downtown Development District awarded Moore a grant which enabled him to produce a portfolio of one-hundred 8x10 color contact prints, which were placed in the city’s archives.",awarded,moore,n,"a grant which enabled him to produce a portfolio of one-hundred 8x10 color contact prints , which were placed in the city ’s archives",n,award,VBD,6,the new orleans downtown development district,NNP,PROPN,7,NN,NOUN,8,,,33,dative,alternating,"The New Orleans Downtown Development District awarded a grant which enabled him to produce a portfolio of one-hundred 8x10 color contact prints, which were placed in the city ’s archives to Moore.",0.155608654,0.2119998932,0.1984810829,0.2321662903,-0.0131654739379882,1
7852,"Its untidiness gave him sardonic pleasure, because Hilda was ever implying, or even stating, that she was a very tidy woman.",gave,him,p,sardonic pleasure,n,give,VBD,2,its untidiness,PRP,PRON,3,NN,NOUN,4,,,25,dative,alternating,"Its untidiness gave sardonic pleasure to him, because Hilda was ever implying, or even stating, that she was a very tidy woman.",0.008286476135,-0.2053074837,-0.188829422,-0.1040272713,-0.0549936294555664,1
9549,"If you ever need any, and you will, why don't you give me a call?",give,me,p,a call,n,give,VB,14,you,PRP,PRON,15,NN,NOUN,16,,,19,dative,alternating,"If you ever need any, and you will, why don't you give a call to me?",0.2436876297,-0.05553245544,-0.04751062393,0.3162603378,0.0759494304656982,1
20222,Are you gonna fix me one or not?,fix,me,p,one,i,fix,VB,4,,PRP,PRON,5,NN,NOUN,6,,,10,dative,benefactive_alternating,Are you gonna fix one for me or not?,-0.3167169094,-0.06168723106,-0.2550492287,-0.3459274769,-0.4881384372711181,1
2739,If I give you two hundred for  the both of them together.,give,you,p,two hundred,n,give,VBP,2,i,PRP,PRON,3,CD,NUM,4,,,14,dative,alternating,If I give two hundred to you for  the both of them together.,0.2512791157,0.08552598953,-0.1096525192,0.3454926014,0.4243040084838867,1
17464,"If Sion gave them those orders, why do I have to get chased around?",gave,them,p,those orders,n,give,VBD,2,sion,PRP,PRON,3,NNS,NOUN,4,,,16,dative,alternating,"If Sion gave those orders to them, why do I have to get chased around?",-0.1502857208,-0.2875728607,-0.1057209969,-0.179564476,-0.0777263641357421,1
17945,"But, sir, I'm going on R  R. You gave me a three-day pass.",gave,me,p,a three-day pass,n,give,VBD,12,you,PRP,PRON,13,NN,NOUN,14,,,18,dative,alternating,"But, sir, I'm going on R  R. You gave a three-day pass to me.",-0.07505178452,-0.1015939713,-0.09710693359,-0.02935957909,0.0452971458435058,1
3281,"Then they told her that they had become the servants of the Dragon for seven long years, and how he had given them money as plentifully as blackberries; but as they had signed their names they were his, unless when the seven years had passed they could guess a riddle.",given,them,p,money,n,give,VBN,22,he,PRP,PRON,23,NN,NOUN,24,,,54,dative,alternating,"Then they told her that they had become the servants of the Dragon for seven long years, and how he had given money to them as plentifully as blackberries; but as they had signed their names they were his, unless when the seven years had passed they could guess a riddle.",-0.009047985077,0.0008172988892,-0.04164409637,0.08088827133,0.0260887145996093,1
15383,- You're asking me this?,asking,me,p,this,i,ask,VBG,3,you,PRP,PRON,4,DT,PRON,5,,,7,dative,alternating,- You're asking this to me?,0.5241775513,-0.02629303932,-0.2495057583,0.426804781,0.170400857925415,1
9492,The agency has great projects and the amount of work they should give me a contract.,give,me,p,a contract,n,give,VB,12,they,PRP,PRON,13,NN,NOUN,14,,,17,dative,alternating,The agency has great projects and the amount of work they should give a contract to me.,-0.2956566811,-0.579454422,-0.3216490746,0.06851768494,-0.113809585571289,1
1220,Must cost them a fortune.,cost,them,p,a fortune,n,cost,VB,1,,PRP,PRON,2,NN,NOUN,3,,,6,dative,do_only,Must cost a fortune to them.,-0.3554666042,-0.7602453232,-0.8526351452,-0.1234118938,-0.8420381546020508,1
15600,"Sister, I'll give you a raise",give,you,p,a raise,n,give,VB,4,i,PRP,PRON,5,NN,NOUN,6,,,8,dative,alternating,"Sister, I'll give a raise to you ",0.4095611572,-0.193236351,-0.2122895718,0.4270777702,-0.1847841739654541,1
7292,"Now, as we suppose the orator to be a particularly learned and honest man, when he has made sufficient study of that which naturally is best, it will give him little trouble if a lawyer dissents from him in opinion, since even they are admitted to be of different opinions among themselves.",give,him,p,little trouble,n,give,VB,31,it,PRP,PRON,32,NN,NOUN,33,,,57,dative,alternating,"Now, as we suppose the orator to be a particularly learned and honest man, when he has made sufficient study of that which naturally is best, it will give little trouble to him if a lawyer dissents from him in opinion, since even they are admitted to be of different opinions among themselves.",0.00196647644,-0.01844024658,-0.1102991104,-0.1070871353,0.0123276710510253,1
16808,Shouldn't I be asking you that?,asking,you,p,that,i,ask,VBG,4,i,PRP,PRON,5,DT,PRON,6,,,8,dative,alternating,Shouldn't I be asking that to you?,0.4361608028,-0.09289908409,-0.2902393341,0.1855511665,0.0486316680908203,1
12129,Give me your coat.,Give,me,p,your coat,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Give your coat to me.,0.3062520027,-0.4313540459,-0.3286287785,0.41664505,0.4056510925292969,1
18392,I'm more interested in having you all drop and give me 50!,give,me,p,50,n,give,VB,10,,PRP,PRON,11,CD,NUM,12,,,14,dative,alternating,I'm more interested in having you all drop and give 50 to me!,-0.05686855316,-0.2274403572,-0.04959917068,0.08943891525,0.0675001144409179,1
11756,"The chief of computers will call me a genius, move me to Moscow and give me a million bucks hard currency.",give,me,p,a million bucks hard currency,n,give,VB,15,,PRP,PRON,16,NN,NOUN,17,,,23,dative,alternating,"The chief of computers will call me a genius, move me to Moscow and give a million bucks hard currency to me.",0.1760625839,-0.145298481,-0.08531188965,0.2189846039,0.0877270698547363,1
2721,I'll give you five hundred.,give,you,p,five hundred,n,give,VB,2,i,PRP,PRON,3,CD,NUM,4,,,7,dative,alternating,I'll give five hundred to you.,0.3986768723,-0.04137778282,-0.2462615967,0.735073328,0.2419207096099853,1
2372,"he'll give me twenty five pounds worth of er, erm Marks and Spencer",give,me,p,"twenty five pounds worth of er , erm marks and spencer",n,give,VB,2,he,PRP,PRON,3,NN,NOUN,4,,,15,dative,alternating,"he'll give twenty five pounds worth of er, erm marks and spencer to me ",0.5491499901,0.127068758,0.08220124245,0.4521112442,-0.0346789360046386,1
2655,"Well mum, mum got me this when",got,me,p,this,i,get,VBD,4,mum,PRP,PRON,5,DT,PRON,6,,,8,dative,benefactive_alternating,"Well mum, mum got this for me when",-0.6106443405,-0.3235807419,-0.3860168457,-0.6998457909,-0.7510561943054199,1
16007,I'll give you my e-mail.,give,you,p,my e-mail,n,give,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,I'll give my e-mail to you.,-0.03357648849,-0.2516019344,0.02591252327,0.2460672855,-0.2737081050872803,1
10981,"I'm paying you enough, the least you can do is open up.",paying,you,p,enough,n,pay,VBG,2,i,PRP,PRON,3,JJ,ADJ,4,,,15,dative,alternating,"I'm paying enough to you, the least you can do is open up.",0.107452631,0.0579867363,0.2806441784,0.1512711048,0.265770673751831,1
11889,AII you have to do is give me a call.,give,me,p,a call,n,give,VB,6,,PRP,PRON,7,NN,NOUN,8,,,11,dative,alternating,AII you have to do is give a call to me.,0.6347281933,0.1747214794,-0.1266512871,0.8508455753,0.0550103187561035,1
11728,"I can give you that assurance, Defense Minister.",give,you,p,that assurance,n,give,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,10,dative,alternating,"I can give that assurance to you, Defense Minister.",-0.630469799,-0.5422513485,-0.3047392368,-0.2093896866,-0.2309255599975586,1
25229,"He gives us characters who are comic and yet seem realistic enough that we share their feelings, and he gives us a movie that's funny and yet functions smoothly as a thriller.",gives,us,p,a movie that's funny and yet functions smoothly as a thriller,n,give,VBZ,20,he,PRP,PRON,21,NN,NOUN,22,,,35,dative,alternating,"He gives us characters who are comic and yet seem realistic enough that we share their feelings, and he gives a movie that's funny and yet functions smoothly as a thriller to us.",0.2035441399,-0.007897853851,-0.05193662643,0.2506966591,0.0834517478942871,1
