global_idx,sentence,verb_lemma,verb,recipient,recipient_anim,theme,theme_anim,construction,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,recipient_pos_spacy,recipient_length,theme_length,length_difference
4279,Tea was served at once; Lebedeff had no doubt ordered it for himself and his family before the others arrived.,order,ordered,himself and his family,a,it,i,,VBN,10,lebedeff,IN,PRON,13,PRP,PRON,11,for,12,22,dative,benefactive_alternating,Tea was served at once; Lebedeff had no doubt ordered himself and his family it before the others arrived.,ADP,4,1,1.386294361
22785,"Joe buys new clothes for them both, and throws away his cowboy clothing.",buy,buys,them both,a,new clothes,i,,VBZ,1,joe,IN,PRON,5,NNS,NOUN,2,for,4,15,dative,benefactive_alternating,"Joe buys them both new clothes, and throws away his cowboy clothing.",ADP,2,2,0
23595,"Finally, Lady Gaga has given a bit of life to the blood-thirsty, drug-using, orgy-loving Countess.",give,given,"the blood-thirsty , drug-using , orgy-loving countess",a,a bit of life,i,,VBN,5,lady gaga,IN,,11,NN,NOUN,6,to,10,19,dative,alternating,"Finally, Lady Gaga has given the blood-thirsty, drug-using, orgy-loving countess a bit of life.",ADP,5,4,0.2231435513
11013,"Give them coke to the girls, or whoever wants it, no-one leaves till Faffo gets here",give,Give,"the girls , or whoever wants it",a,coke,i,,VB,0,,IN,,4,NN,NOUN,2,to,3,18,dative,alternating,"Give them the girls, or whoever wants it coke, no-one leaves till Faffo gets here",ADP,6,1,1.791759469
8914,During the rehearsals Sheila had paid little attention to the new people.,pay,paid,the new people,a,little attention,i,,VBN,5,sheila,IN,,9,NN,NOUN,6,to,8,13,dative,alternating,During the rehearsals Sheila had paid the new people little attention.,ADP,3,2,0.4054651081
25520,"De Valera went on to say that it was ""... no business of Irish ships to give any information to anyone"".",give,give,anyone,a,any information,i,,VB,19,,IN,PRON,23,NN,NOUN,20,to,22,26,prep,alternating,"De Valera went on to say that it was ""... no business of Irish ships to give anyone any information "".",ADP,1,2,-0.6931471806
486,do you want me to get it for the little horse?,get,get,the little horse,a,it,i,,VB,5,me,IN,,8,PRP,PRON,6,for,7,12,dative,benefactive_alternating,do you want me to get the little horse it?,ADP,3,1,1.098612289
2636,I'm going to make some gravy for you.,make,make,you,a,some gravy,i,,VB,4,,IN,PRON,8,NN,NOUN,5,for,7,10,dative,benefactive_alternating,I'm going to make you some gravy.,ADP,1,2,-0.6931471806
20077,"Oh, uh, I made an extra key for you for the weight room.",make,made,you,a,an extra key for the weight room,i,,VBD,5,i,IN,PRON,10,NN,NOUN,6,for,9,16,dative,benefactive_alternating,"Oh, uh, I made you an extra key for the weight room.",ADP,1,7,-1.945910149
4819,But the mayor said he need not trouble; and now he offered a thousand pounds to anyone who would get the dragon chained up again.,offer,offered,anyone who would get the dragon chained up again,a,a thousand pounds,i,,VBD,12,he,IN,,17,NNS,NOUN,13,to,16,27,dative,alternating,But the mayor said he need not trouble; and now he offered anyone who would get the dragon chained up again a thousand pounds.,ADP,9,3,1.098612289
14098,We'll send a message to the big boys.,send,send,the big boys,a,a message,i,,VB,2,we,IN,,6,NN,NOUN,3,to,5,10,dative,alternating,We'll send the big boys a message.,ADP,3,2,0.4054651081
23522,Van Reesbroeck clearly had difficulty giving volume to the portrait as he did not paint from a live model.,give,giving,the portrait,i,volume,i,,VBG,5,,IN,,8,NN,NOUN,6,to,7,20,dative,alternating,Van Reesbroeck clearly had difficulty giving the portrait volume as he did not paint from a live model.,ADP,2,1,0.6931471806
856,gave the carrot to the big big rabbit?,give,gave,the big big rabbit,a,the carrot,i,,VBD,0,,IN,,4,NN,NOUN,1,to,3,9,dative,alternating,gave the big big rabbit the carrot?,ADP,4,2,0.6931471806
21551,He was a student of the Catholic Kwandong University where he attended a seminar and gave a presentation to students of applied music.,give,gave,students of applied music,a,a presentation,i,,VBD,15,,IN,,19,NN,NOUN,16,to,18,24,dative,alternating,He was a student of the Catholic Kwandong University where he attended a seminar and gave students of applied music a presentation.,ADP,4,2,0.6931471806
15831,"I would have told this to your partner, but he blew through here without checking in.",tell,told,your partner,a,this,i,,VBD,3,i,IN,,6,DT,PRON,4,to,5,18,dative,alternating,"I would have told your partner this, but he blew through here without checking in.",ADP,2,1,0.6931471806
19271,Let me prepare more nutritious food for you.,prepare,prepare,you,a,more nutritious food,i,,VB,2,me,IN,PRON,7,NN,NOUN,3,for,6,9,dative,benefactive_alternating,Let me prepare you more nutritious food.,ADP,1,3,-1.098612289
22597,Fenty paid a lot of attention to education reform.,pay,paid,education reform,i,a lot of attention,i,,VBD,1,fenty,IN,,7,NN,NOUN,2,to,6,10,prep,alternating,Fenty paid education reform a lot of attention.,ADP,2,4,-0.6931471806
24060,"On January 4, 2018, Alexander was traded to the Los Angeles Dodgers in a three team trade that also sent Jake Peter to the Dodgers, Luis Avilán and Joakim Soria to the Chicago White Sox and Trevor Oaks and Erick Mejia to the Royals.",send,sent,the dodgers,i,jake peter,a,,VBD,21,that,IN,,25,NNP,PROPN,22,to,24,48,prep,alternating,"On January 4, 2018, Alexander was traded to the Los Angeles Dodgers in a three team trade that also sent the dodgers Jake Peter, Luis Avilán and Joakim Soria to the Chicago White Sox and Trevor Oaks and Erick Mejia to the Royals.",ADP,2,2,0
2148,"It's all here, so why not spend that holiday at home this year and give a boost to our much needed travel industry and tourism industry in this country?",give,give,our much needed travel industry and tourism industry in this country,i,a boost,i,,VB,16,,IN,,20,NN,NOUN,17,to,19,32,dative,alternating,"It's all here, so why not spend that holiday at home this year and give our much needed travel industry and tourism industry in this country a boost?",ADP,11,2,1.704748092
6378,"The incidental discourses on such matters, illustrated from the events quorum pars magna fuerat, with his comments thereon, give the main permanent interest to his “History of the World”--in itself a monument of such historical learning as was available in his day.",give,give,his “ history of the world”--in itself a monument of such historical learning as was available in his day,i,the main permanent interest,i,,VBP,21,"the incidental discourses on such matters , illustrated from the events quorum pars magna fuerat , with his comments thereon ,",IN,,27,NN,NOUN,22,to,26,47,dative,alternating,"The incidental discourses on such matters, illustrated from the events quorum pars magna fuerat, with his comments thereon, give his “ history of the world”--in itself a monument of such historical learning as was available in his day the main permanent interest.",ADP,18,4,1.504077397
21624,"The valley of the Moselle, which owes its wealth to the fact that it is close to the water and it has fertile land, was settled long before the Roman era.",owe,owes,the fact that it is close to the water and it has fertile land,i,its wealth,i,,VBZ,7,which,IN,,11,NN,NOUN,8,to,10,34,prep,alternating,"The valley of the Moselle, which owes the fact that it is close to the water and it has fertile land its wealth, was settled long before the Roman era.",ADP,14,2,1.945910149
22273,The United States did not want to enter World War I but wanted to sell weapons to both sides.,sell,sell,both sides,i,weapons,i,,VB,14,,IN,,17,NNS,NOUN,15,to,16,20,dative,alternating,The United States did not want to enter World War I but wanted to sell both sides weapons.,ADP,2,1,0.6931471806
25688,"It’s an impressive cast of actors who lend credibility and conviction to their characters. """,lend,lend,their characters,b,credibility and conviction,i,,VBP,8,who,IN,,13,NN,NOUN,9,to,12,17,dative,alternating,"It’s an impressive cast of actors who lend their characters credibility and conviction. """,ADP,2,3,-0.4054651081
8391,"I set to work right then to make a fortune for you, Miss Jinny.",make,make,you,a,a fortune,i,,VB,7,,IN,PRON,11,NN,NOUN,8,for,10,16,dative,benefactive_alternating,"I set to work right then to make you a fortune, Miss Jinny.",ADP,1,2,-0.6931471806
1165,"Er, well will you leave that to me in the re-writing of this.",leave,leave,me,a,that,i,,VB,5,you,IN,PRON,8,DT,PRON,6,to,7,15,prep,alternating,"Er, well will you leave me that in the re-writing of this.",ADP,1,1,0
3867,Now she tells everything to him.,tell,tells,him,a,everything,i,,VBZ,2,she,IN,PRON,5,NN,PRON,3,to,4,7,dative,alternating,Now she tells him everything.,ADP,1,1,0
8790,Everybody says that the powers have decided to give the island to the king of Greece.,give,give,the king of greece,a,the island,i,,VB,8,,IN,,12,NN,NOUN,9,to,11,17,prep,alternating,Everybody says that the powers have decided to give the king of greece the island.,ADP,4,2,0.6931471806
20719,"In October 2012, Pokki for Windows 8 was released as a free software download to bring back core things to the Windows Start menu that had been removed from Windows 8.",bring,bring,the windows start menu,i,core things that had been removed from windows 8,i,,VB,16,,IN,,21,NNS,NOUN,18,to,20,33,prep,alternating,"In October 2012, Pokki for Windows 8 was released as a free software download to bring back the windows start menu core things that had been removed from Windows 8.",ADP,4,9,-0.8109302162
4239,"While that gives Peter a great deal of satisfaction, it does n't add to the joy of other people as do the songs of the birds, and you know to give joy to others is to add to your own joy.",give,give,others,a,joy,i,,VB,32,,IN,,35,NN,NOUN,33,to,34,44,dative,alternating,"While that gives Peter a great deal of satisfaction, it does n't add to the joy of other people as do the songs of the birds, and you know to give others joy is to add to your own joy.",ADP,1,1,0
7799,"""There’s half a crumb left, "" said Albert, passing the cake-plate to Flossie carefully.",pass,passing,flossie,a,the cake-plate,i,,VBG,12,,IN,,16,NN,NOUN,13,to,15,19,prep,alternating,"""There’s half a crumb left, "" said Albert, passing flossie the cake-plate carefully.",ADP,1,2,-0.6931471806
20916,"It was delivered to Braniff Airways, which leased it to Transbrasil in 1975, and sold it to Transbrasil in 1976.",lease,leased,transbrasil,i,it,i,,VBD,8,which,IN,,11,PRP,PRON,9,to,10,23,dative,alternating,"It was delivered to Braniff Airways, which leased transbrasil it in 1975, and sold it to Transbrasil in 1976.",ADP,1,1,0
23883,"Alberto Arceo Corcuera sold the station to Radio Escárcega, S. A., in 2015.",sell,sold,"radio escárcega , s. a. ,",i,the station,i,,VBD,3,alberto arceo corcuera,IN,,7,NN,NOUN,4,to,6,16,dative,alternating,"Alberto Arceo Corcuera sold radio escárcega, s. a., the station in 2015.",ADP,4,2,0.6931471806
22733,"Initially, these colonists produced wheat for their own subsistence, but later the quantity cultivated was sufficient to begin sending wheat to continental Portugal.",send,sending,continental portugal,i,wheat,i,,VBG,20,,IN,,23,NN,NOUN,21,to,22,26,prep,alternating,"Initially, these colonists produced wheat for their own subsistence, but later the quantity cultivated was sufficient to begin sending continental portugal wheat.",ADP,2,1,0.6931471806
11014,I gave the keys to the man in room four,give,gave,the man in room four,a,the keys,i,,VBD,1,i,IN,,5,NNS,NOUN,2,to,4,10,dative,alternating,I gave the man in room four the keys,ADP,5,2,0.9162907319
16728,Then why did he tell the King to give Shiring to the diocese of Kingsbridge and not the priory?,give,give,the diocese of kingsbridge and not the priory,i,shiring,i,,VB,8,,IN,,11,NNP,PROPN,9,to,10,20,prep,alternating,Then why did he tell the King to give the diocese of kingsbridge and not the priory Shiring?,ADP,8,1,2.079441542
8472,"The girl's exaltation gave a trembling touch divine to the well-remembered chords, and those who heard were lifted, lifted far above and beyond the power of earthly spell.",give,gave,the well-remembered chords,i,a trembling touch divine,i,,VBD,4,the girl's exaltation,IN,,10,NN,NOUN,5,to,9,32,dative,alternating,"The girl's exaltation gave the well-remembered chords a trembling touch divine, and those who heard were lifted, lifted far above and beyond the power of earthly spell.",ADP,3,4,-0.2876820725
